Family_No,g_score,gf_score,gc_score,g_score_family,gf_score_family,gc_score_family,Age,Gender,Handedness,FD_mean,Spikes_mean
167,0.988694191584937,0.776465748337638,0.822780855307352,1.06694635110874,0.733057438169629,1.00115025452456,29,1,85,0.0692687647554186,16.6111111111111
167,1.14519851063254,0.68964912800162,1.17951965374177,1.06694635110874,0.733057438169629,1.00115025452456,35,0,100,0.0666142403757874,30.2777777777778
155,0.87613092424683,1.21294043248097,0.598142759192423,1.08486206061544,0.636793971635503,0.777469319583093,32,1,65,0.0915722129957761,0.111111111111111
155,0.664499573202721,-0.193597531572549,1.01408077741991,1.08486206061544,0.636793971635503,0.777469319583093,24,1,65,0.0705119851683911,9.33333333333333
155,1.90278221776357,1.72279131422656,1.30248720454373,1.08486206061544,0.636793971635503,0.777469319583093,23,1,80,0.0628108134214526,0.5
155,0.896035527248644,-0.19495832859297,0.195166537176307,1.08486206061544,0.636793971635503,0.777469319583093,33,1,80,0.0919548750889882,1.44444444444444
384,1.0890536305316,0.532406643139181,1.50191260734628,1.0890536305316,0.532406643139181,1.50191260734628,23,1,-40,0.102331558537218,1.55555555555556
206,0.526367012415563,0.356393071671903,1.57330141566086,1.10526293816693,1.02063200463937,1.73892855293692,30,1,40,0.0721626808322418,1.27777777777778
206,1.6841588639183,1.68487093760684,1.90455569021298,1.10526293816693,1.02063200463937,1.73892855293692,35,0,75,0.0598473059408491,13.1666666666667
204,0.94074529897863,0.439609736904632,0.733542096904638,1.12725437402959,0.735198800136806,0.805114338814313,29,0,70,0.0494743064649936,20.5555555555556
204,1.31376344908054,1.03078786336898,0.876686580723989,1.12725437402959,0.735198800136806,0.805114338814313,30,1,65,0.0953688787530067,0.888888888888889
346,1.15856183624107,-0.349815538411471,0.922908728009261,1.15856183624107,-0.349815538411471,0.922908728009261,30,0,65,0.0621501837800331,0.444444444444444
173,1.00015024638298,1.62584064002751,0.10131306864529,1.16678354841306,1.29196036935264,0.525581736418355,29,1,80,0.0678820524917159,0.277777777777778
173,1.75558090112496,1.97619364571415,0.672142415701568,1.16678354841306,1.29196036935264,0.525581736418355,27,1,80,0.0866661780167854,0.166666666666667
173,0.744619497731253,0.273846822316253,0.803289724908208,1.16678354841306,1.29196036935264,0.525581736418355,24,1,90,0.0691636625846512,7.05555555555556
266,1.22178975369892,1.36971837760298,0.824472023014796,1.17026677315179,1.39468231230279,0.472586459268269,31,0,90,0.0616866418060474,8
266,0.874173939772827,1.25296572245294,0.295453534438258,1.17026677315179,1.39468231230279,0.472586459268269,30,1,85,0.0619382824241909,5.83333333333333
266,1.41483662598363,1.56136283685244,0.297833820351752,1.17026677315179,1.39468231230279,0.472586459268269,26,1,-25,0.0519283594355427,0.5
16,1.3352705187049,1.12115676079745,0.955017577390948,1.19155504183574,1.31898437879659,1.02458272500855,30,0,65,0.053733903917328,9.94444444444444
16,1.04783956496658,1.51681199679572,1.09414787262616,1.19155504183574,1.31898437879659,1.02458272500855,30,0,85,0.0463039525185718,4.05555555555556
340,1.46688620221951,1.66870670915258,1.1933887315768,1.21226984164384,1.15439248326017,1.08064389449941,28,0,75,0.0707127190148332,9.5
340,0.957653481068167,0.640078257367753,0.967899057422025,1.21226984164384,1.15439248326017,1.08064389449941,23,0,75,0.0750156368894002,2.72222222222222
159,1.25353432918593,0.995832100286565,1.11923908541279,1.21262664942254,0.548104263309849,1.02494664443618,31,1,75,0.0503766893551784,0.111111111111111
159,1.17171896965916,0.100376426333132,0.930654203459575,1.21262664942254,0.548104263309849,1.02494664443618,23,1,-80,0.0782446607996111,4.22222222222222
100,1.10445990375192,1.21742592451304,1.16686732055838,1.25012166560969,0.97684500999532,0.929706702615377,30,1,95,0.0757252293394778,2.05555555555556
100,1.39578342746747,0.736264095477599,0.692546084672374,1.25012166560969,0.97684500999532,0.929706702615377,28,1,75,0.0599825227859445,1.72222222222222
65,1.35707451055309,0.363325188350105,1.17610866944501,1.25069225204687,0.773480972563197,0.755754916875007,31,1,90,0.0780446040898721,15.2222222222222
65,1.14430999354065,1.18363675677629,0.335401164305003,1.25069225204687,0.773480972563197,0.755754916875007,25,1,100,0.0555017933097318,2.27777777777778
235,0.82041579013052,1.02784177302662,0.730245571708099,1.30274281169032,1.35911868409661,1.77354278669147,27,0,95,0.0864190776535202,7.66666666666667
235,1.78506983325011,1.69039559516659,2.81684000167485,1.30274281169032,1.35911868409661,1.77354278669147,34,1,75,0.0646448405504917,3.33333333333333
218,1.57540886053733,1.23984728642298,0.755837784455638,1.30678278799447,1.18019709317075,0.738543006668035,32,0,100,0.0782782851346391,0.5
218,1.0381567154516,1.12054689991853,0.721248228880432,1.30678278799447,1.18019709317075,0.738543006668035,33,0,75,0.0491469769736345,0
23,1.65735923928114,1.63329373650677,1.32785863641915,1.32259588590047,1.07877396988008,1.18572217209732,23,0,90,0.0712800716259815,3
23,1.68720856737244,1.1177794326161,1.72797317099907,1.32259588590047,1.07877396988008,1.18572217209732,33,1,85,0.0435026545334042,1.16666666666667
23,0.623219851047824,0.485248740517363,0.501334708873732,1.32259588590047,1.07877396988008,1.18572217209732,31,0,95,0.072250398272099,3.61111111111111
303,1.89205096646435,2.07965754374921,0.808595031527594,1.34645184104862,1.18868671989447,1.08846857754003,30,0,95,0.0579043227214742,1
303,0.800852715632896,0.297715896039729,1.36834212355247,1.34645184104862,1.18868671989447,1.08846857754003,26,1,-40,0.0763511133253179,1.27777777777778
227,1.35700383569251,1.28687193908393,1.22611895290167,1.34932028374066,1.34294080836484,1.23154790291698,29,1,75,0.0641582174795167,8.72222222222222
227,1.13923910561362,1.10344324602676,1.57762427464457,1.34932028374066,1.34294080836484,1.23154790291698,33,0,75,0.0632233760849858,0.0555555555555555
227,1.55171790991584,1.63850723998382,0.890900481204705,1.34932028374066,1.34294080836484,1.23154790291698,35,1,95,0.0799010824738956,8.61111111111111
298,1.66238698870444,-0.145052533082709,2.56703973056209,1.37332996781628,0.458464172447789,1.87702852437565,26,1,80,0.0976754681957667,0.444444444444444
298,1.32086306699938,0.588019091721537,1.70440867842677,1.37332996781628,0.458464172447789,1.87702852437565,25,1,80,0.106612333518361,4.22222222222222
298,1.13673984774503,0.93242595870454,1.35963716413809,1.37332996781628,0.458464172447789,1.87702852437565,26,0,45,0.0900494227159631,0.333333333333333
282,1.0027271242814,0.122878730049641,0.826337058058482,1.40800592462825,0.195622344260018,1.86980010810667,25,1,100,0.0688801526373094,11.5
282,1.81328472497509,0.268365958470394,2.91326315815485,1.40800592462825,0.195622344260018,1.86980010810667,34,1,60,0.0686849476814774,12.8888888888889
148,1.34055175729375,1.00729547854917,1.22550933353424,1.41623550747559,1.328201678976,1.22345694855975,24,0,75,0.0719041605251815,0.0555555555555555
148,1.49191925765743,1.64910787940284,1.22140456358527,1.41623550747559,1.328201678976,1.22345694855975,25,0,90,0.0732247680882503,1.33333333333333
24,1.26413751984187,1.02175357771484,0.4667625931945,1.41698006744168,0.960367583496223,0.789734965806675,35,1,65,0.0546987816814888,8.05555555555556
24,1.56982261504149,0.898981589277605,1.11270733841885,1.41698006744168,0.960367583496223,0.789734965806675,28,1,50,0.0530760671537395,0
51,1.42490059176193,1.03814550829557,1.46539128019094,1.42490059176193,1.03814550829557,1.46539128019094,30,0,40,0.0613825440295036,0
354,1.50886737564393,1.70355051625522,0.470954344654912,1.50886737564393,1.70355051625522,0.470954344654912,27,1,75,0.0777499128315787,0.222222222222222
232,1.51131055326705,0.844648983276091,0.718833380038501,1.51131055326705,0.844648983276091,0.718833380038501,33,0,65,0.110421184880176,0.888888888888889
27,1.52883952478714,1.08209786022382,1.68302335540914,1.55195359882432,1.23693202493468,1.33926021758925,28,1,80,0.0648742461704254,0.666666666666667
27,1.57506767286151,1.39176618964553,0.995497079769361,1.55195359882432,1.23693202493468,1.33926021758925,28,1,90,0.0562702888392552,0.0555555555555555
21,1.14067774362045,0.131557557569109,0.519680264902292,1.59840645225911,0.802477179376864,0.71130316800103,23,0,35,0.0677873246420493,15.1111111111111
21,2.05613516089776,1.47339680118462,0.902926071099769,1.59840645225911,0.802477179376864,0.71130316800103,23,1,80,0.0726553646843006,8.33333333333333
151,1.74262514789937,1.96214351117902,1.9104055051355,1.74398612119411,1.66483365713035,2.19029091796028,26,0,65,0.0781764026618063,4.33333333333333
151,1.74534709448884,1.36752380308167,2.47017633078506,1.74398612119411,1.66483365713035,2.19029091796028,28,0,65,0.084798907814422,3.11111111111111
3,1.83941417867761,1.13527352195839,2.37711420229054,1.76483974858925,0.93162259201257,1.79487930657263,29,1,85,0.107155453391849,13.0555555555556
3,1.39957452485848,0.820483956287229,0.769430407677345,1.76483974858925,0.93162259201257,1.79487930657263,31,1,60,0.0672983680834469,2.11111111111111
3,2.05553054223167,0.83911029779209,2.23809330975002,1.76483974858925,0.93162259201257,1.79487930657263,32,1,80,0.110416576518149,5.16666666666667
81,1.80621925507379,0.660460732439968,1.05143127685588,1.80621925507379,0.660460732439968,1.05143127685588,30,1,25,0.0823251204568665,0.5
228,2.12447983817362,2.16549676591874,2.32002579728885,1.81938088427132,1.49205927243564,1.94189352605431,23,1,65,0.0601191552465018,6
228,1.51428193036902,0.818621778952549,1.56376125481977,1.81938088427132,1.49205927243564,1.94189352605431,24,0,85,0.0911308444822981,1.55555555555556
